DATEHOUR,LOAD,LOCATION
2020-06-20 9:00,700.437633,North (Wichita Falls)
2020-06-20 9:00,11954.21999,North Central (DFW)
2020-06-20 9:00,3659.236948,South (Corpus Christi)
2020-06-20 9:00,6561.282279,South Central (Austin)
2020-06-20 9:00,1120.255189,West (Abilene)
2020-06-20 10:00,13503.78274,Coast (Houston)
2020-06-20 10:00,1525.08875,East (Tyler)
2020-06-20 10:00,3501.176998,Far West (Midland)
2020-06-20 10:00,751.940929,North (Wichita Falls)
2020-06-20 10:00,12912.52031,North Central (DFW)
2020-06-20 10:00,4004.859939,South (Corpus Christi)
2020-06-20 10:00,7085.642814,South Central (Austin)
2020-06-20 10:00,1190.704711,West (Abilene)
2020-06-20 11:00,14858.97596,Coast (Houston)
2020-06-20 11:00,1693.960758,East (Tyler)
2020-06-20 11:00,3610.636283,Far West (Midland)
2020-06-20 11:00,800.781537,North (Wichita Falls)
2020-06-20 11:00,13916.96692,North Central (DFW)
2020-06-20 11:00,4326.399345,South (Corpus Christi)
2020-06-20 11:00,7599.116356,South Central (Austin)
2020-06-20 11:00,1253.619524,West (Abilene)
2020-06-20 12:00,15992.60415,Coast (Houston)
2020-06-20 12:00,1827.846189,East (Tyler)
2020-06-20 12:00,3713.425188,Far West (Midland)
2020-06-20 12:00,848.356047,North (Wichita Falls)
2020-06-20 12:00,15023.0567,North Central (DFW)
2020-06-20 12:00,4610.989751,South (Corpus Christi)
2020-06-20 12:00,8203.685294,South Central (Austin)
2020-06-20 12:00,1326.570563,West (Abilene)
2020-06-20 13:00,16369.25298,Coast (Houston)
2020-06-20 13:00,1968.855338,East (Tyler)
2020-06-20 13:00,3799.748767,Far West (Midland)
2020-06-20 13:00,902.974632,North (Wichita Falls)
2020-06-20 13:00,16153.09195,North Central (DFW)
2020-06-20 13:00,4805.860156,South (Corpus Christi)
2020-06-20 13:00,8735.816932,South Central (Austin)
2020-06-20 13:00,1413.413226,West (Abilene)
2020-06-20 14:00,15794.73153,Coast (Houston)
2020-06-20 14:00,2063.504871,East (Tyler)
2020-06-20 14:00,3865.846749,Far West (Midland)
2020-06-20 14:00,948.285434,North (Wichita Falls)
2020-06-20 14:00,17180.68942,North Central (DFW)
2020-06-20 14:00,4905.225458,South (Corpus Christi)
2020-06-20 14:00,9273.03213,South Central (Austin)
2020-06-20 14:00,1490.679597,West (Abilene)
2020-06-20 15:00,15424.49451,Coast (Houston)
2020-06-20 15:00,2126.812878,East (Tyler)
2020-06-20 15:00,3913.772751,Far West (Midland)
2020-06-20 15:00,989.910909,North (Wichita Falls)
2020-06-20 15:00,17978.37066,North Central (DFW)
2020-06-20 15:00,4981.943097,South (Corpus Christi)
2020-06-20 15:00,9701.342559,South Central (Austin)
2020-06-20 15:00,1564.722854,West (Abilene)
2020-06-20 16:00,15234.32939,Coast (Houston)
2020-06-20 16:00,2181.572399,East (Tyler)
2020-06-20 16:00,3948.199256,Far West (Midland)
2020-06-20 16:00,1026.610142,North (Wichita Falls)
2020-06-20 16:00,18640.4743,North Central (DFW)
2020-06-20 16:00,5009.329978,South (Corpus Christi)
2020-06-20 16:00,9981.053472,South Central (Austin)
2020-06-20 16:00,1611.499449,West (Abilene)
2020-06-20 17:00,15128.46297,Coast (Houston)
2020-06-20 17:00,2191.944853,East (Tyler)
2020-06-20 17:00,3951.456052,Far West (Midland)
2020-06-20 17:00,1047.679587,North (Wichita Falls)
2020-06-20 17:00,19056.22803,North Central (DFW)
2020-06-20 17:00,4967.407063,South (Corpus Christi)
2020-06-20 17:00,10149.07607,South Central (Austin)
2020-06-20 17:00,1634.180893,West (Abilene)
2020-06-20 18:00,15259.31139,Coast (Houston)
2020-06-20 18:00,2145.26742,East (Tyler)
2020-06-20 18:00,3873.507701,Far West (Midland)
2020-06-20 18:00,1042.207596,North (Wichita Falls)
2020-06-20 18:00,18964.38524,North Central (DFW)
2020-06-20 18:00,4842.599866,South (Corpus Christi)
2020-06-20 18:00,10090.70014,South Central (Austin)
2020-06-20 18:00,1626.699627,West (Abilene)
2020-06-20 19:00,15103.90385,Coast (Houston)
2020-06-20 19:00,2064.438255,East (Tyler)
2020-06-20 19:00,3772.48078,Far West (Midland)
2020-06-20 19:00,1007.681799,North (Wichita Falls)
2020-06-20 19:00,18358.49912,North Central (DFW)
2020-06-20 19:00,4636.118218,South (Corpus Christi)
2020-06-20 19:00,9724.014799,South Central (Austin)
2020-06-20 19:00,1574.612298,West (Abilene)
2020-06-20 20:00,14797.07478,Coast (Houston)
2020-06-20 20:00,1969.43423,East (Tyler)
2020-06-20 20:00,3670.873933,Far West (Midland)
2020-06-20 20:00,955.484178,North (Wichita Falls)
2020-06-20 20:00,17425.85594,North Central (DFW)
2020-06-20 20:00,4466.765515,South (Corpus Christi)
2020-06-20 20:00,9310.693156,South Central (Austin)
2020-06-20 20:00,1505.889851,West (Abilene)
2020-06-20 21:00,14570.35256,Coast (Houston)
2020-06-20 21:00,1875.978054,East (Tyler)
2020-06-20 21:00,3688.207761,Far West (Midland)
2020-06-20 21:00,924.563455,North (Wichita Falls)
2020-06-20 21:00,16881.61147,North Central (DFW)
2020-06-20 21:00,4382.179894,South (Corpus Christi)
2020-06-20 21:00,8996.441875,South Central (Austin)
2020-06-20 21:00,1467.319363,West (Abilene)
2020-06-20 22:00,13970.57848,Coast (Houston)
2020-06-20 22:00,1781.2032,East (Tyler)
2020-06-20 22:00,3645.583613,Far West (Midland)
2020-06-20 22:00,871.060855,North (Wichita Falls)
2020-06-20 22:00,15902.77228,North Central (DFW)
2020-06-20 22:00,4159.612831,South (Corpus Christi)
2020-06-20 22:00,8421.569138,South Central (Austin)
2020-06-20 22:00,1392.657614,West (Abilene)
2020-06-20 23:00,13290.91679,Coast (Houston)
2020-06-20 23:00,1651.249801,East (Tyler)
2020-06-20 23:00,3587.139248,Far West (Midland)
2020-06-20 23:00,816.705041,North (Wichita Falls)
2020-06-20 23:00,14821.19736,North Central (DFW)
2020-06-20 23:00,3918.676204,South (Corpus Christi)
2020-06-20 23:00,7787.765505,South Central (Austin)
2020-06-20 23:00,1304.567202,West (Abilene)
2020-06-21 0:00,12525.85808,Coast (Houston)
2020-06-21 0:00,1559.085586,East (Tyler)
2020-06-21 0:00,3478.65566,Far West (Midland)
2020-06-21 0:00,766.925334,North (Wichita Falls)
2020-06-21 0:00,13914.94569,North Central (DFW)
2020-06-21 0:00,3649.57976,South (Corpus Christi)
2020-06-21 0:00,7155.860015,South Central (Austin)
2020-06-21 0:00,1236.095359,West (Abilene)
2020-06-21 1:00,11958.77751,Coast (Houston)
2020-06-21 1:00,1468.522087,East (Tyler)
2020-06-21 1:00,3428.056255,Far West (Midland)
2020-06-21 1:00,736.179168,North (Wichita Falls)
2020-06-21 1:00,13111.74005,North Central (DFW)
2020-06-21 1:00,3455.986073,South (Corpus Christi)
2020-06-21 1:00,6660.9452,South Central (Austin)
2020-06-21 1:00,1172.581961,West (Abilene)
2020-06-21 2:00,11552.12798,Coast (Houston)
2020-06-21 2:00,1337.980143,East (Tyler)
2020-06-21 2:00,3403.202506,Far West (Midland)
2020-06-21 2:00,717.286831,North (Wichita Falls)
2020-06-21 2:00,12448.1307,North Central (DFW)
2020-06-21 2:00,3309.084356,South (Corpus Christi)
2020-06-21 2:00,6292.685336,South Central (Austin)
2020-06-21 2:00,1129.053489,West (Abilene)
2020-06-21 3:00,11301.16473,Coast (Houston)
2020-06-21 3:00,1280.898838,East (Tyler)
2020-06-21 3:00,3372.797718,Far West (Midland)
2020-06-21 3:00,699.847457,North (Wichita Falls)
2020-06-21 3:00,12064.25257,North Central (DFW)
2020-06-21 3:00,3200.76983,South (Corpus Christi)
2020-06-21 3:00,6057.949268,South Central (Austin)
2020-06-21 3:00,1098.847022,West (Abilene)
2020-06-21 4:00,11114.23787,Coast (Houston)
2020-06-21 4:00,1263.246627,East (Tyler)
2020-06-21 4:00,3345.784523,Far West (Midland)
2020-06-21 4:00,690.117464,North (Wichita Falls)
2020-06-21 4:00,11801.79752,North Central (DFW)
2020-06-21 4:00,3121.01578,South (Corpus Christi)
2020-06-21 4:00,5880.382179,South Central (Austin)
2020-06-21 4:00,1077.22073,West (Abilene)
2020-06-21 5:00,10985.38465,Coast (Houston)
2020-06-21 5:00,1249.490366,East (Tyler)
2020-06-21 5:00,3317.303832,Far West (Midland)
2020-06-21 5:00,692.497839,North (Wichita Falls)
2020-06-21 5:00,11652.07898,North Central (DFW)
2020-06-21 5:00,3075.602921,South (Corpus Christi)
2020-06-21 5:00,5807.934421,South Central (Austin)
2020-06-21 5:00,1062.286715,West (Abilene)
2020-06-21 6:00,10807.4854,Coast (Houston)
2020-06-21 6:00,1232.382589,East (Tyler)
2020-06-21 6:00,3313.518201,Far West (Midland)
2020-06-21 6:00,674.83926,North (Wichita Falls)
2020-06-21 6:00,11515.82194,North Central (DFW)
2020-06-21 6:00,3029.560835,South (Corpus Christi)
2020-06-21 6:00,5754.430334,South Central (Austin)
2020-06-21 6:00,1053.181715,West (Abilene)
2020-06-21 7:00,11098.33734,Coast (Houston)
2020-06-21 7:00,1296.60205,East (Tyler)
2020-06-21 7:00,3311.669532,Far West (Midland)
2020-06-21 7:00,676.068246,North (Wichita Falls)
2020-06-21 7:00,11685.31296,North Central (DFW)
2020-06-21 7:00,3054.20106,South (Corpus Christi)
2020-06-21 7:00,5822.870188,South Central (Austin)
2020-06-21 7:00,1069.674108,West (Abilene)
2020-06-21 8:00,12168.36283,Coast (Houston)
2020-06-21 8:00,1428.287832,East (Tyler)
2020-06-21 8:00,3377.229534,Far West (Midland)
2020-06-21 8:00,679.871026,North (Wichita Falls)
2020-06-21 8:00,12144.26248,North Central (DFW)
2020-06-21 8:00,3340.530841,South (Corpus Christi)
2020-06-21 8:00,6265.627617,South Central (Austin)
2020-06-21 8:00,1150.52565,West (Abilene)
2020-06-21 9:00,13464.41203,Coast (Houston)
2020-06-21 9:00,1573.114294,East (Tyler)
2020-06-21 9:00,3474.298255,Far West (Midland)
2020-06-21 9:00,704.451765,North (Wichita Falls)
2020-06-21 9:00,12617.05976,North Central (DFW)
2020-06-21 9:00,3712.949746,South (Corpus Christi)
2020-06-21 9:00,6864.595416,South Central (Austin)
2020-06-21 9:00,1244.482165,West (Abilene)
2020-06-21 10:00,14623.83476,Coast (Houston)
2020-06-21 10:00,1697.394269,East (Tyler)
2020-06-21 10:00,3568.87891,Far West (Midland)
2020-06-21 10:00,719.27125,North (Wichita Falls)
2020-06-21 10:00,12925.71972,North Central (DFW)
2020-06-21 10:00,4065.674432,South (Corpus Christi)
2020-06-21 10:00,7479.852347,South Central (Austin)
2020-06-21 10:00,1321.005157,West (Abilene)
2020-06-21 11:00,15658.54617,Coast (Houston)
2020-06-21 11:00,1830.350265,East (Tyler)
2020-06-21 11:00,3684.052116,Far West (Midland)
2020-06-21 11:00,727.898422,North (Wichita Falls)
2020-06-21 11:00,13065.63556,North Central (DFW)
2020-06-21 11:00,4380.071822,South (Corpus Christi)
2020-06-21 11:00,8015.149119,South Central (Austin)
2020-06-21 11:00,1407.534423,West (Abilene)
2020-06-21 12:00,15988.48139,Coast (Houston)
2020-06-21 12:00,1919.582406,East (Tyler)
2020-06-21 12:00,3798.441725,Far West (Midland)
2020-06-21 12:00,740.510911,North (Wichita Falls)
2020-06-21 12:00,13078.85011,North Central (DFW)
2020-06-21 12:00,4642.556707,South (Corpus Christi)
2020-06-21 12:00,8505.115191,South Central (Austin)
2020-06-21 12:00,1482.725527,West (Abilene)
2020-06-21 13:00,15922.6269,Coast (Houston)
2020-06-21 13:00,1995.064687,East (Tyler)
2020-06-21 13:00,3889.804066,Far West (Midland)
2020-06-21 13:00,771.723966,North (Wichita Falls)
2020-06-21 13:00,13345.16072,North Central (DFW)
2020-06-21 13:00,4793.987654,South (Corpus Christi)
2020-06-21 13:00,8997.478368,South Central (Austin)
2020-06-21 13:00,1541.917009,West (Abilene)
2020-06-21 14:00,16581.44076,Coast (Houston)
2020-06-21 14:00,2043.71532,East (Tyler)
2020-06-21 14:00,3983.664376,Far West (Midland)
2020-06-21 14:00,826.25047,North (Wichita Falls)
2020-06-21 14:00,13921.1041,North Central (DFW)
2020-06-21 14:00,4928.365314,South (Corpus Christi)
2020-06-21 14:00,9469.429415,South Central (Austin)
2020-06-21 14:00,1601.244185,West (Abilene)
2020-06-21 15:00,16562.51512,Coast (Houston)
2020-06-21 15:00,2007.870933,East (Tyler)
2020-06-21 15:00,4027.157628,Far West (Midland)
2020-06-21 15:00,878.138113,North (Wichita Falls)
2020-06-21 15:00,14694.49395,North Central (DFW)
2020-06-21 15:00,5016.838121,South (Corpus Christi)
2020-06-21 15:00,9850.890741,South Central (Austin)
2020-06-21 15:00,1649.111889,West (Abilene)
2020-06-21 16:00,15680.22711,Coast (Houston)
2020-06-21 16:00,1963.760838,East (Tyler)
2020-06-21 16:00,4046.982313,Far West (Midland)
2020-06-21 16:00,920.008909,North (Wichita Falls)
2020-06-21 16:00,15766.58512,North Central (DFW)
2020-06-21 16:00,5048.590612,South (Corpus Christi)
2020-06-21 16:00,10132.4,South Central (Austin)
2020-06-21 16:00,1681.847873,West (Abilene)
2020-06-21 17:00,15420.94591,Coast (Houston)
2020-06-21 17:00,1929.960733,East (Tyler)
2020-06-21 17:00,4059.326709,Far West (Midland)
2020-06-21 17:00,955.100193,North (Wichita Falls)
2020-06-21 17:00,16771.1253,North Central (DFW)
2020-06-21 17:00,5053.041616,South (Corpus Christi)
2020-06-21 17:00,10259.75773,South Central (Austin)
2020-06-21 17:00,1701.085226,West (Abilene)
2020-06-21 18:00,15277.56221,Coast (Houston)
2020-06-21 18:00,1868.239459,East (Tyler)
2020-06-21 18:00,4037.061106,Far West (Midland)
2020-06-21 18:00,966.147665,North (Wichita Falls)
2020-06-21 18:00,17143.05375,North Central (DFW)
2020-06-21 18:00,4937.95434,South (Corpus Christi)
2020-06-21 18:00,10263.72816,South Central (Austin)
2020-06-21 18:00,1684.815814,West (Abilene)
2020-06-21 19:00,14940.28087,Coast (Houston)
2020-06-21 19:00,1792.236543,East (Tyler)
2020-06-21 19:00,3992.007931,Far West (Midland)
2020-06-21 19:00,945.524063,North (Wichita Falls)
2020-06-21 19:00,16813.40489,North Central (DFW)
2020-06-21 19:00,4715.149456,South (Corpus Christi)
2020-06-21 19:00,9993.49194,South Central (Austin)
2020-06-21 19:00,1639.111732,West (Abilene)
2020-06-21 20:00,14807.80139,Coast (Houston)
2020-06-21 20:00,1739.91491,East (Tyler)
2020-06-21 20:00,3915.700579,Far West (Midland)
2020-06-21 20:00,910.816124,North (Wichita Falls)
2020-06-21 20:00,16386.65693,North Central (DFW)
2020-06-21 20:00,4573.305186,South (Corpus Christi)
2020-06-21 20:00,9589.150061,South Central (Austin)
2020-06-21 20:00,1574.135548,West (Abilene)
2020-06-21 21:00,14754.82145,Coast (Houston)
2020-06-21 21:00,1714.926564,East (Tyler)
2020-06-21 21:00,3888.446698,Far West (Midland)
2020-06-21 21:00,897.146077,North (Wichita Falls)
2020-06-21 21:00,16226.46503,North Central (DFW)
2020-06-21 21:00,4505.833578,South (Corpus Christi)
2020-06-21 21:00,9296.753361,South Central (Austin)
2020-06-21 21:00,1540.18688,West (Abilene)
2020-06-21 22:00,14229.72379,Coast (Houston)
2020-06-21 22:00,1613.595414,East (Tyler)
2020-06-21 22:00,3818.987948,Far West (Midland)
2020-06-21 22:00,843.824761,North (Wichita Falls)
2020-06-21 22:00,15309.6197,North Central (DFW)
2020-06-21 22:00,4282.96401,South (Corpus Christi)
2020-06-21 22:00,8688.922932,South Central (Austin)
2020-06-21 22:00,1460.737614,West (Abilene)
2020-06-21 23:00,13536.27207,Coast (Houston)
2020-06-21 23:00,1481.561876,East (Tyler)
2020-06-21 23:00,3729.829076,Far West (Midland)
2020-06-21 23:00,785.096902,North (Wichita Falls)
2020-06-21 23:00,14145.76249,North Central (DFW)
2020-06-21 23:00,4012.742608,South (Corpus Christi)
2020-06-21 23:00,7950.941202,South Central (Austin)
2020-06-21 23:00,1358.931774,West (Abilene)
2020-06-22 0:00,12740.54503,Coast (Houston)
2020-06-22 0:00,1394.391011,East (Tyler)
2020-06-22 0:00,3653.816423,Far West (Midland)
2020-06-22 0:00,748.017807,North (Wichita Falls)
2020-06-22 0:00,13044.93239,North Central (DFW)
2020-06-22 0:00,3822.128153,South (Corpus Christi)
2020-06-22 0:00,7318.455168,South Central (Austin)
2020-06-22 0:00,1258.85602,West (Abilene)
2020-06-22 1:00,12198.91687,Coast (Houston)
2020-06-22 1:00,1325.557629,East (Tyler)
2020-06-22 1:00,3608.297862,Far West (Midland)
2020-06-22 1:00,711.850079,North (Wichita Falls)
2020-06-22 1:00,12337.60086,North Central (DFW)
2020-06-22 1:00,3637.377173,South (Corpus Christi)
2020-06-22 1:00,6836.400864,South Central (Austin)
2020-06-22 1:00,1206.293065,West (Abilene)
2020-06-22 2:00,11850.94758,Coast (Houston)
2020-06-22 2:00,1277.958677,East (Tyler)
2020-06-22 2:00,3589.08041,Far West (Midland)
2020-06-22 2:00,671.893403,North (Wichita Falls)
2020-06-22 2:00,11850.01456,North Central (DFW)
2020-06-22 2:00,3493.141319,South (Corpus Christi)
2020-06-22 2:00,6512.091735,South Central (Austin)
2020-06-22 2:00,1161.565385,West (Abilene)
2020-06-22 3:00,11769.57744,Coast (Houston)
2020-06-22 3:00,1260.74289,East (Tyler)
2020-06-22 3:00,3539.012538,Far West (Midland)
2020-06-22 3:00,649.70654,North (Wichita Falls)
2020-06-22 3:00,11441.08841,North Central (DFW)
2020-06-22 3:00,3406.092189,South (Corpus Christi)
2020-06-22 3:00,6330.608176,South Central (Austin)
2020-06-22 3:00,1132.642137,West (Abilene)
2020-06-22 4:00,11845.66771,Coast (Houston)
2020-06-22 4:00,1293.204239,East (Tyler)
2020-06-22 4:00,3487.66473,Far West (Midland)
2020-06-22 4:00,643.652042,North (Wichita Falls)
2020-06-22 4:00,11013.97319,North Central (DFW)
2020-06-22 4:00,3357.794106,South (Corpus Christi)
2020-06-22 4:00,6302.486881,South Central (Austin)
2020-06-22 4:00,1113.798549,West (Abilene)
2020-06-22 5:00,12125.80147,Coast (Houston)
2020-06-22 5:00,1387.573664,East (Tyler)
2020-06-22 5:00,3446.701448,Far West (Midland)
2020-06-22 5:00,651.382556,North (Wichita Falls)
2020-06-22 5:00,11051.02231,North Central (DFW)
2020-06-22 5:00,3356.662701,South (Corpus Christi)
2020-06-22 5:00,6449.672606,South Central (Austin)
2020-06-22 5:00,1109.80865,West (Abilene)
2020-06-22 6:00,12460.63508,Coast (Houston)
2020-06-22 6:00,1468.738695,East (Tyler)
2020-06-22 6:00,3437.357443,Far West (Midland)
2020-06-22 6:00,672.195708,North (Wichita Falls)
2020-06-22 6:00,11462.80843,North Central (DFW)
2020-06-22 6:00,3439.5161,South (Corpus Christi)
2020-06-22 6:00,6658.824258,South Central (Austin)
2020-06-22 6:00,1132.86072,West (Abilene)
2020-06-22 7:00,12904.70629,Coast (Houston)
2020-06-22 7:00,1521.349086,East (Tyler)
2020-06-22 7:00,3418.720066,Far West (Midland)
2020-06-22 7:00,694.595879,North (Wichita Falls)
2020-06-22 7:00,11826.67964,North Central (DFW)
2020-06-22 7:00,3523.774433,South (Corpus Christi)
2020-06-22 7:00,6813.970584,South Central (Austin)
2020-06-22 7:00,1147.742012,West (Abilene)
2020-06-22 8:00,13596.80765,Coast (Houston)
2020-06-22 8:00,1595.082708,East (Tyler)
2020-06-22 8:00,3495.844059,Far West (Midland)
2020-06-22 8:00,723.262979,North (Wichita Falls)
2020-06-22 8:00,12229.61571,North Central (DFW)
2020-06-22 8:00,3794.141665,South (Corpus Christi)
2020-06-22 8:00,7138.832059,South Central (Austin)
2020-06-22 8:00,1202.212165,West (Abilene)
2020-06-22 9:00,14095.08498,Coast (Houston)
2020-06-22 9:00,1664.52575,East (Tyler)
2020-06-22 9:00,3591.37719,Far West (Midland)
2020-06-22 9:00,763.632709,North (Wichita Falls)
2020-06-22 9:00,12854.70786,North Central (DFW)
2020-06-22 9:00,4166.773313,South (Corpus Christi)
2020-06-22 9:00,7511.86723,South Central (Austin)
2020-06-22 9:00,1264.417248,West (Abilene)
2020-06-22 10:00,14133.88854,Coast (Houston)
2020-06-22 10:00,1749.009601,East (Tyler)
2020-06-22 10:00,3679.382225,Far West (Midland)
2020-06-22 10:00,829.150467,North (Wichita Falls)
2020-06-22 10:00,13670.82596,North Central (DFW)
2020-06-22 10:00,4493.884161,South (Corpus Christi)
2020-06-22 10:00,7899.219745,South Central (Austin)
2020-06-22 10:00,1323.928898,West (Abilene)
2020-06-22 11:00,13727.25627,Coast (Houston)
2020-06-22 11:00,1807.389906,East (Tyler)
